Name	Mean(log(uterus_black))	Mean(log(uterus_white))	logFC	M-W U test pval	Adj pval
MRPL45	9.571537604474315	9.743676187337062	-0.17213858286274686	0.28847215360018297	0.8965281333389986
TMBIM1	11.298461238294713	11.470588115363995	-0.17212687706928165	0.45940990266528814	0.9391371812033031
MAP1LC3B	10.24538586630262	10.417500251879485	-0.1721143855768652	0.3003204557081782	0.9009118990870272
ADRA2C	9.383071806464867	9.555147175259238	-0.17207536879437058	0.8570506574100524	0.9868247185150075
YY1	9.873077294197834	10.045147824391158	-0.17207053019332363	0.13222882682924997	0.8443728591214237
C6orf136	8.277695744893588	8.449707565853604	-0.17201182096001588	0.21676505922224387	0.8736914204489142
ARRDC3	9.618459226332929	9.790441910898558	-0.17198268456562893	0.5326137014911195	0.9557553189039579
IL17RE	5.436869764771488	5.60884585883208	-0.1719760940605921	0.5410971531483362	0.9569486510213501
MLANA	1.5976021352169272	1.7695695478127305	-0.17196741259580328	0.6711343417947214	0.976766805421854
ERN1	7.506925539706208	7.678822052414802	-0.17189651270859407	0.41391850185233725	0.9327298137663504
ARFRP1	9.957690496866574	10.129559166544443	-0.17186866967786862	0.3345542557344039	0.9165015200714447
TTLL10	3.1854757763842425	3.35733848582801	-0.1718627094437677	0.9078128437303326	0.9908952658086195
EML5	6.185355015501623	6.357059533672526	-0.1717045181709036	0.2602453848560098	0.8860700970270424
PPP1R35	9.211540408822703	9.383234932399	-0.17169452357629744	0.8068731139734929	0.9808940091906584
NEK9	10.06538481647552	10.237059007454846	-0.171674190979326	0.15139960275063602	0.8504903039156642
LIX1L	9.466156425450505	9.63779338938342	-0.17163696393291517	0.4250343029017649	0.9327298137663504
PIGU	9.160000584564083	9.331617755384954	-0.17161717082087158	0.22159062676206842	0.8736914204489142
TRIM24	7.5784544757541585	7.750005634968803	-0.17155115921464414	0.31558091013114764	0.9062377066080828
PLXNB2	11.468460852840971	11.6400002173183	-0.17153936447732931	0.44394308796283366	0.936959781397376
ZNF81	5.13539345255504	5.306926652973949	-0.17153320041890918	0.6524764508551895	0.9717779786534765
RGPD3	1.4919547089841636	1.663435349112739	-0.17148064012857533	0.2797954841857424	0.8927181776437878
DARC	11.135385017544653	11.306763918330248	-0.17137890078559437	0.9282356360991241	0.9933032143273546
RFWD3	7.012310045314224	7.183675962002548	-0.17136591668832413	0.12259564111209487	0.8368485067216911
AMOT	7.075366946896671	7.246633510856434	-0.17126656395976259	0.704272614364361	0.9807472742624057
RNF217	6.8946194119874775	7.065876480869285	-0.17125706888180758	0.7234689724607535	0.9808940091906584
MAFF	9.27384880697111	9.444999765548681	-0.1711509585775719	0.6248956592707766	0.9687095878760558
RABL2A	8.647693562847683	8.818824161225395	-0.1711305983777116	0.22897251752470782	0.8736914204489142
C16orf91	8.597694680961906	8.76882416310668	-0.17112948214477441	0.23147161781605596	0.8736914204489142
GSTA2	1.0540144524001218	1.2251336268880981	-0.1711191744879763	0.7525891746063301	0.9808940091906584
GGCT	9.800001839626674	9.970881829499104	-0.17087998987243047	0.2629788576815958	0.8874800050174402
FLJ20306	1.0414556886044923	1.2122826273464	-0.17082693874190769	0.6340335101846356	0.9687095878760558
TTC33	7.7723082693647445	7.942944453167894	-0.1706361838031496	0.27411057423506346	0.8914467460658886
PARVB	9.626153257891808	9.79676451394235	-0.17061125605054173	0.6432275028102314	0.9704630338149229
C15orf38-AP3S2	8.018456513142251	8.188969944132726	-0.170513430990475	0.4555151495987463	0.936959781397376
RAB34	11.83923119120873	12.009705928240322	-0.17047473703159177	0.2685050970594166	0.8874800050174402
TBC1D2	7.043090279346928	7.213524008740982	-0.17043372939405366	0.46725507723129034	0.9419580990188465
SLC30A5	9.614617105499757	9.785001390765087	-0.1703842852653299	0.17877370284850735	0.8661417069106188
GYS2	0.9067049876795323	1.0770138524008128	-0.17030886472128048	0.4176045152359017	0.9327298137663504
KRTCAP2	12.810769302175789	12.981029350821126	-0.1702600486453374	0.21916830684042599	0.8736914204489142
MRPS18B	10.295386125360794	10.465588552932294	-0.17020242757149973	0.15887288073823558	0.8570476611388468
HDAC5	10.18538633030805	10.355587870523687	-0.17020154021563627	0.3746576754983123	0.9290938978996819
SLC51A	6.813082095818958	6.983246045877984	-0.17016395005902663	0.5117036972995214	0.949770458134823
EIF3I	12.043077952893961	12.213235355686344	-0.17015740279238223	0.11798922957272129	0.8355104126264463
FDFT1	10.950001284985401	11.120146847226625	-0.170145562241224	0.5034612909093694	0.9478020498285544
CCNG2	9.183843995963697	9.353969437563965	-0.170125441600268	0.7282959320349587	0.9808940091906584
AC002985.3	0.3375594008246778	0.5076726177431263	-0.17011321691844855	0.6617791426885202	0.9743186537302612
TLL1	4.662323765105048	4.832436553433239	-0.17011278832819077	0.7331336911786159	0.9808940091906584
UTP14A	8.50768867945136	8.677794262326866	-0.1701055828755056	0.07474947394037845	0.8132242648758496
PHF20	8.064617450805601	8.234703722449671	-0.1700862716440703	0.2629788576815958	0.8874800050174402
GPALPP1	8.42153650966463	8.591617732370969	-0.1700812227063384	0.2050330631938454	0.8731858049525212
PRPF31	10.338461086499146	10.50852908235001	-0.1700679958508644	0.08585747433789082	0.8159621337305715
C15orf41	7.613075775585669	7.783088426803824	-0.1700126512181548	0.3993681650734089	0.9327298137663504
ZFPL1	10.013076737595867	10.183088764927666	-0.17001202733179888	0.17261792218007044	0.8612924928064227
SUMO2	12.796923141545692	12.966911757018067	-0.16998861547237532	0.23908496506648746	0.8782201258150201
ZFP69B	4.110030398694176	4.279953654132775	-0.16992325543859899	0.49936653396532227	0.9469453682399468
PRKCSH	12.444615507940613	12.614411659656298	-0.16979615171568518	0.48316595980200694	0.9469453682399468
RAD52	7.561543393126602	7.731323871145213	-0.16978047801861074	0.32182526481090057	0.9115212632560065
RP11-474G23.1	0.2507712043047273	0.42045511150942655	-0.16968390720469922	0.7969253434530505	0.9808940091906584
SLC10A4	1.3749223617735937	1.544571863942806	-0.16964950216921237	0.5034612909093694	0.9478020498285544
ACTL6B	0.3743563647874758	0.5439789862916712	-0.16962262150419538	0.7820658175664381	0.9808940091906584
IPO11	8.313078145907184	8.48264483832993	-0.16956669242274636	0.18296734299072248	0.8675348218034465
RING1	10.475384740265271	10.644852921513976	-0.1694681812487051	0.1424382684225094	0.8449790698732056
FKBP8	12.61538488614305	12.784852910754719	-0.16946802461166932	0.41391850185233725	0.9327298137663504
SLC33A1	8.19999882072155	8.36941238642123	-0.16941356569967958	0.34760326833224175	0.9224174155422974
BDP1	7.709222116569117	7.878524554175975	-0.16930243760685837	0.2442576612843682	0.880700955713901
SIMC1	8.204616513604538	8.373821282258222	-0.1692047686536835	0.41391850185233725	0.9327298137663504
C11orf84	8.719227666924912	8.888382055012514	-0.16915438808760186	0.5410971531483362	0.9569486510213501
ZC3H14	9.586153647244306	9.75529390194064	-0.16914025469633387	0.27411057423506346	0.8914467460658886
DDX60	7.791539714657087	7.960593687394413	-0.16905397273732614	0.34760326833224175	0.9224174155422974
MYO5C	7.026166120466821	7.195145524731086	-0.16897940426426494	0.8068731139734929	0.9808940091906584
TUBA4A	9.038462222802233	9.207352139557434	-0.1688899167552016	0.5326137014911195	0.9557553189039579
DDX3X	11.050768078020097	11.219559111376437	-0.1687910333563405	0.28266778090765454	0.8940509944234464
INTS4	8.684611836870957	8.853379419368766	-0.168767582497809	0.25753163783370514	0.8860700970270424
PPP1R32	6.91538289067133	7.084120300522713	-0.1687374098513832	0.5241980891090832	0.9530493759463534
RPP40	7.345391644743206	7.514114795963849	-0.16872315122064308	0.34431104980554683	0.9217393560280197
ITM2B	14.273076970225807	14.441764739680988	-0.1686877694551807	0.35759957215968763	0.9256116270853086
STX8	10.708463482193967	10.877058422512745	-0.16859494031877809	0.2629788576815958	0.8874800050174402
RNF7	11.195384279364724	11.363970483516725	-0.16858620415200143	0.17465198533225113	0.8619951102631321
SSBP4	11.125384150510303	11.293970068167445	-0.1685859176571416	0.5368470010200745	0.9569486510213501
GSE1	8.240770875754865	8.409262274540678	-0.16849139878581276	0.28555999816847455	0.8958860786639549
DTX3L	8.127696603414584	8.29617901276443	-0.1684824093498456	0.5978304306538297	0.9631712493867256
GSK3A	10.424615075755462	10.593088050793737	-0.1684729750382754	0.1646586252098079	0.8599493053002827
MTAP	8.229232351739409	8.397646042425738	-0.16841369068632872	0.47517397306405784	0.9456746145167327
UCKL1	9.595380073257678	9.763676758354757	-0.1682966850970793	0.28555999816847455	0.8958860786639549
DNMT3A	8.05230720764789	8.220588347223924	-0.16828113957603286	0.6294574938722749	0.9687095878760558
MAN2A2	8.63384672337866	8.8020608265349	-0.16821410315623986	0.3003204557081782	0.9009118990870272
CAPN13	2.236106016010807	2.4042231901527056	-0.16811717414189875	0.9027161195844561	0.9900196296442317
XPO1	10.403076570416097	10.57117656338049	-0.16809999296439315	0.195985212527647	0.8705567537935384
MRPL1	9.103843605357428	9.271910439832984	-0.1680668344755567	0.2602453848560098	0.8860700970270424
ZBTB38	9.540767651257761	9.708824488227721	-0.16805683696996	0.35759957215968763	0.9256116270853086
HSPA8	13.151538624032465	13.319558792671977	-0.16802016863951152	0.4516390495668987	0.936959781397376
MOB3C	8.215383822635832	8.383382589283825	-0.16799876664799207	0.5713106640586307	0.9601532974471874
LINC00998	9.882304590523994	10.050293270098823	-0.16798867957482955	0.4633232365702429	0.9397530665349443
RAB21	9.17999853758849	9.3479437213919	-0.1679451838034094	0.4791608706448579	0.9469453682399468
PRH1	0.0	0.16792078354284018	-0.16792078354284018	0.7379820733946929	0.9808940091906584
TESK2	6.085376508325347	6.25322626624807	-0.16784975792272316	0.4213098000488852	0.9327298137663504
OTUD3	6.669217077101745	6.83705764792824	-0.1678405708264945	0.39577924440179446	0.9327298137663504
AC027228.1	1.2590404468363683	1.4268739360370475	-0.1678334892006792	0.17877370284850735	0.8661417069106188
STAMBP	9.299231556920967	9.467059174153789	-0.16782761723282213	0.05688030655274856	0.7804379723642977
DHTKD1	7.123085860165177	7.290877454431313	-0.1677915942661361	0.23147161781605596	0.8736914204489142
SPACA4	0.8299782596085458	0.9977315726261425	-0.16775331301759677	0.8018952146527233	0.9808940091906584
SEMA4C	10.206151961570665	10.373823938617507	-0.167671977046842	0.241661572704448	0.8798761619538998
SORBS2	9.116918604199398	9.284560779071661	-0.16764217487226318	0.964081441079487	0.9951094128119286
ZNF670	6.20687392127842	6.374399647038514	-0.16752572576009417	0.6158151105877381	0.9658305885311649
TWIST2	7.856156190010451	8.023680294573717	-0.16752410456326583	0.7186529876661424	0.9808940091906584
CARD8	9.070770864690287	9.2380865826115	-0.16731571792121258	0.2629788576815958	0.8874800050174402
HELZ	7.037699680306973	7.205007606088672	-0.1673079257816985	0.5625968065874452	0.9601532974471874
KRT79	0.4239089161766763	0.5912162223153605	-0.16730730613868422	0.9487058131156659	0.9950947571538621
HINT1	12.783846012023345	12.951029490068512	-0.16718347804516753	0.38161948296156434	0.931107309505867
TIMM13	10.533846392039202	10.701029510537472	-0.1671831184982704	0.6478451825435806	0.9709147847665972
ALG6	7.527687426024168	7.694857522768941	-0.16717009674477268	0.4401233613549981	0.9359559384630108
CWC22	8.544613978063605	8.711763557835049	-0.1671495797714435	0.11648430145264732	0.8355104126264463
PTPN2	9.191533096267035	9.358677874065153	-0.16714477779811787	0.18509130609836566	0.8678895125292059
CCDC23	10.268462206502866	10.435588256066268	-0.16712604956340193	0.2769430888490504	0.892530089208796
FRYL	8.352298068373338	8.51941170727451	-0.16711363890117248	0.40660449359175344	0.9327298137663504
GDAP2	6.8146169688843	6.981621243364824	-0.16700427448052402	0.32182526481090057	0.9115212632560065
TPRKB	10.254616276911332	10.421617458330491	-0.16700118141915965	0.3186930733826404	0.9095812964182177
OTOGL	2.1753369131786653	2.3423192736424503	-0.166982360463785	0.23399002991371576	0.8755755958061622
TRIM28	13.14230771944694	13.309264743069173	-0.16695702362223308	0.2769430888490504	0.892530089208796
FIBCD1	0.8585414337103424	1.0254774680129117	-0.1669360343025693	0.5800882237981223	0.9601532974471874
HHATL	4.338521425665637	4.5054567093395335	-0.16693528367389643	0.7234689724607535	0.9808940091906584
ATP6V1B1	5.552243098375971	5.719163072746585	-0.16691997437061357	0.6758312384757732	0.976766805421854
DUSP23	10.646923662746415	10.813822893665868	-0.16689923091945325	0.48718915703320254	0.9469453682399468
HCG27	5.034678737486757	5.201467016127817	-0.16678827864105994	0.5539476209967757	0.9581626055269522
ROM1	7.923073963209323	8.08985598974214	-0.16678202653281815	0.3186930733826404	0.9095812964182177
BIK	3.3869131537676362	3.553524380255635	-0.16661122648799864	0.6617791426885202	0.9743186537302612
NOL12	8.656160010225678	8.82264667460711	-0.16648666438143245	0.2685050970594166	0.8874800050174402
UBE3A	9.073847187877947	9.24029373556354	-0.16644654768559342	0.09957836458964131	0.81979487117949
IFITM5	0.5884213465793644	0.7547194913292344	-0.16629814474987004	0.7090546367091106	0.9808940091906584
THOC1	9.184617274809444	9.350882205469214	-0.16626493065976966	0.3345542557344039	0.9165015200714447
COX18	7.0523146212942525	7.218382565991907	-0.1660679446976543	0.08585747433789082	0.8159621337305715
TSPAN11	5.237808331717531	5.4037230021042	-0.16591467038666874	0.6899971941996159	0.9794410678693223
AC015688.3	0.4430529606482531	0.608842654690833	-0.16578969404257987	0.7574782590772212	0.9808940091906584
OXER1	6.085443984524119	6.251197908676719	-0.16575392415260026	0.7820658175664381	0.9808940091906584
AL590235.1	0.0	0.165735118587649	-0.165735118587649	0.8671628021524037	0.9878506882341637
EIF2D	10.357691850956677	10.523382897023286	-0.165691046066609	0.1686030287953234	0.8599493053002827
SH3GLB2	10.837692746375089	11.003382162198578	-0.16568941582348984	0.23908496506648746	0.8782201258150201
LSS	8.824612592908068	8.99029525712623	-0.1656826642181617	0.3377865308837339	0.9185856802231688
GPATCH11	6.603074850930621	6.768679000845106	-0.16560414991448447	0.18509130609836566	0.8678895125292059
C12orf50	1.0638870300826606	1.229447877906483	-0.1655608478238224	0.5283973622390581	0.9554381216340078
MKKS	8.978463604085237	9.143968124480846	-0.1655045203956096	0.09189206766315627	0.8159621337305715
PDSS2	7.565389067078694	7.730880157727328	-0.16549109064863377	0.28555999816847455	0.8958860786639549
AC040977.1	0.9930966024403152	1.1585364913584826	-0.1654398889181674	0.8469619213673139	0.9855517546445288
KLC4	9.170004396447554	9.33544084635238	-0.16543644990482598	0.4250343029017649	0.9327298137663504
PHF16	7.040011711612215	7.205437266591077	-0.1654255549788619	0.6947437253090959	0.979460653764457
LPPR1	0.9900836352257087	1.1554500513007635	-0.16536641607505476	0.7477099947362951	0.9808940091906584
ABHD1	4.609032362913437	4.774277332770376	-0.16524496985693915	0.6947437253090959	0.979460653764457
RBCK1	10.751537260781966	10.916764330447457	-0.16522706966549094	0.22649268358454477	0.8736914204489142
ZFAND5	11.532307717708646	11.697499920991298	-0.16519220328265227	0.18296734299072248	0.8675348218034465
IRF1	9.607695976597075	9.772794200667056	-0.16509822406998076	0.8068731139734929	0.9808940091906584
CST11	0.0	0.16499699722313121	-0.16499699722313121	0.8671628021524037	0.9878506882341637
METTL9	10.706922774234338	10.871911658510507	-0.16498888427616976	0.32182526481090057	0.9115212632560065
RAPGEF6	6.095350801551586	6.260294160474948	-0.1649433589233622	0.3377865308837339	0.9185856802231688
AL136376.1	0.6014925005364653	0.7663050824126291	-0.16481258187616377	0.7428409009183539	0.9808940091906584
CTC-479C5.12	4.916926141505247	5.081737388691643	-0.16481124718639606	0.5756915428526264	0.9601532974471874
MDP1	9.268463071851931	9.433235275173889	-0.16477220332195763	0.3003204557081782	0.9009118990870272
SDR42E2	1.360307045204275	1.5250773469864185	-0.16477030178214358	0.545364048371985	0.9569486510213501
RASA2	7.245392619455736	7.410147690322056	-0.16475507086631946	0.507573710268038	0.9492639568085344
SYNGR1	9.219233440425052	9.383972271755212	-0.1647388313301601	0.5800882237981223	0.9601532974471874
PRKD3	8.324619038474058	8.489120372653309	-0.16450133417925095	0.5034612909093694	0.9478020498285544
SLC25A22	7.851536872831	8.016032661557736	-0.16449578872673598	0.5756915428526264	0.9601532974471874
FAM208B	8.3953801859536	8.559855251161409	-0.1644750652078084	0.20966922948715616	0.8731858049525212
LENG8	11.13923118010132	11.303676008320522	-0.16444482821920303	0.28555999816847455	0.8958860786639549
CXCL2	6.800838604682856	6.965269839267816	-0.1644312345849599	0.9692099036052046	0.9951094128119286
