Name	Mean(log(stomach_black))	Mean(log(stomach_white))	logFC	M-W U test pval	Adj pval
CYP4F31P	0.23928732337085812	0.38327621992814176	-0.14398889655728364	0.6361267624587221	0.9859918953379686
NLRP4	0.34140914558139396	0.48538106551749927	-0.1439719199361053	0.9040082619116604	0.9977448003249864
DOC2B	6.253776020950492	6.397743215128889	-0.14396719417839687	0.5342369596622073	0.9854763185071321
AC015987.2	8.035172030154678	8.179118909493935	-0.1439468793392571	0.5018087889217174	0.9854763185071321
EVA1C	8.751724564969349	8.89559739618959	-0.14387283122024108	0.41535256257096076	0.9854763185071321
SNAPC1	6.034127182790521	6.177990119241179	-0.14386293645065784	0.3013957067894677	0.9777375511310626
CA13	6.952750911897999	7.096601358653096	-0.1438504467550974	0.5477453168888078	0.9854763185071321
RP1-27O5.3	0.21846882726997804	0.3622910683754338	-0.14382224110545574	0.745414968325766	0.9922481746219167
RBPJ	9.394138345946196	9.53792370283347	-0.14378535688727467	0.12815720053875435	0.9097532806009552
CNBD1	0.0	0.14378358185369317	-0.14378358185369317	0.7064400224142525	0.9920846312506921
SYCP2L	2.3645450442274356	2.5083053873213013	-0.14376034309386565	0.3923691545158602	0.9854763185071321
APOE	9.985863263087417	10.129622706726334	-0.1437594436389169	0.8079632675816396	0.9922481746219167
DMRTA2	0.8221394178865301	0.9658810001543207	-0.14374158226779055	0.7879068566881002	0.9922481746219167
MPZL2	9.598277907917149	9.742012928507922	-0.14373502059077303	0.4380161628719388	0.9854763185071321
MYOF	9.07551551324415	9.219182661399747	-0.1436671481555969	0.4501659259865416	0.9854763185071321
SALL2	6.751703220092855	6.895340561642125	-0.14363734154926977	0.39134311225914264	0.9854763185071321
YARS2	7.835173400660148	7.978807133899925	-0.1436337332397768	0.15906264157694094	0.9278823921842564
UBE2B	10.758620179860712	10.901949224468101	-0.14332904460738938	0.15417757501335816	0.9228037657731687
GPC6	6.3858839402256	6.529114861970515	-0.14323092174491503	0.5101148770467161	0.9854763185071321
PDE6C	1.3695254164622237	1.5127068304888482	-0.14318141402662454	0.33279133253074344	0.9785791402878176
SERF2	14.34275863132558	14.485911947586782	-0.14315331626120198	0.2530750382526079	0.9713387980308735
SLC25A47	0.9589874725169357	1.1021268748222377	-0.14313940230530198	0.3022644137540573	0.9777690059127695
KLHL21	8.805177612909272	8.948302291612551	-0.14312467870327872	0.44905357197944973	0.9854763185071321
ARMC12	3.0268709951737565	3.169936329892857	-0.14306533471910043	0.3383782533042946	0.9798926298581354
LOXL4	5.144119618680939	5.28718137722076	-0.14306175853982062	0.6940684375520207	0.9915823948791432
RPS17	15.09206896450233	15.23503146734499	-0.14296250284266065	0.09169228471906032	0.881584837564455
HAPLN3	6.5372532911971675	6.680184830012579	-0.14293153881541176	0.5589218000247838	0.9854763185071321
SLC15A1	4.77901208219325	4.921784499683702	-0.1427724174904519	0.8732257838185015	0.996440349304671
ZNF786	5.897924541291743	6.040680271477886	-0.14275573018614374	0.03489596006371676	0.6999176483264423
MIIP	8.552415180955084	8.695158771655187	-0.14274359070010334	0.08887152460660752	0.8767758429769968
DKFZP667F0711	1.89940240642145	2.0421358680302863	-0.14273346160883627	0.30751161168920915	0.9779028442757544
MTSS1L	9.709658610011505	9.852389940956277	-0.14273133094477153	0.3013957067894677	0.9777375511310626
SNRPF	9.347587309114312	9.490314656970124	-0.14272734785581243	0.21588799225245126	0.9588141716898987
EVA1B	8.849653515656996	8.992201447799799	-0.14254793214280248	0.44461978429847293	0.9854763185071321
MTMR7	4.186167134231373	4.328695953735736	-0.14252881950436347	0.2546191341216427	0.9731634146114075
MRPS15	10.762758562634927	10.905219577746447	-0.14246101511151998	0.09495116589893926	0.8829389785261428
HEG1	8.210692340871008	8.353145679565177	-0.14245333869416932	0.40585563495734633	0.9854763185071321
IGFL3	0.24450382951559055	0.38692376899257847	-0.14241993947698792	0.8295928907154368	0.9932644616205072
SEMA3D	4.6254637298116865	4.767748926549621	-0.1422851967379346	0.45799597860052477	0.9854763185071321
RPS9	14.994137959109825	15.136415112652132	-0.14227715354230774	0.16803505435143296	0.9338585321477867
P2RX1	6.498228570687114	6.640502491856983	-0.1422739211698696	0.9777972164996788	0.9977448003249864
CAMLG	9.451035611873072	9.593270597839396	-0.1422349859663239	0.2050757505629469	0.9578957612918001
FOLH1	4.607969020931868	4.750192938901063	-0.14222391796919442	0.6736305295859353	0.9883315237911104
CD52	9.864825201836533	10.007044645226848	-0.14221944339031545	0.573993914311947	0.9854763185071321
CSF3	5.418133728418661	5.560320271993611	-0.14218654357495009	0.9010696258075193	0.9977448003249864
STARD13	7.63173221306986	7.773898072345939	-0.14216585927607905	0.40167674851727875	0.9854763185071321
PLS3	9.816205916560174	9.958302013575274	-0.1420960970151004	0.18587402763508765	0.9457754538583589
VWA1	10.676206896200908	10.818301949516819	-0.1420950533159111	0.566433808984366	0.9854763185071321
B3GAT1	5.705842244348711	5.847918899253642	-0.1420766549049315	0.7272313004559157	0.9922481746219167
EEF2	15.074482783037059	15.216540901414774	-0.1420581183777152	0.22214734266807157	0.960611187493939
OTX2	0.16237352674542097	0.3043766368028313	-0.14200311005741031	0.7907637996121328	0.9922481746219167
ELAVL3	1.903303146316442	2.0452295041376987	-0.14192635782125662	0.49827107570386253	0.9854763185071321
SCD	9.185517626775852	9.327421842742561	-0.14190421596670966	0.6763421072713166	0.988646156001703
SNAPC2	8.765866173867229	8.907735464179192	-0.14186929031196271	0.15364190539751976	0.921952679110257
AL354898.1	1.127000754497766	1.2687758188136933	-0.14177506431592724	0.3903187005223917	0.9854763185071321
HSP90B1	12.791379222410626	12.93314460510456	-0.14176538269393468	0.19338880989925222	0.948818914219957
SEMA4F	5.537928999907552	5.679676565190219	-0.14174756528266652	0.2680086555160258	0.9737054895812489
METTL24	5.996191940414649	6.137936481709816	-0.141744541295167	0.8586317274167308	0.9951908479330143
IER3	11.31413861488336	11.455849067906788	-0.14171045302342833	0.4796294755638323	0.9854763185071321
RASL12	7.4572323499002495	7.598935160949906	-0.14170281104965632	0.5330173188237501	0.9854763185071321
MYRF	8.756542065322993	8.898231035963466	-0.14168897064047314	0.8922620080474609	0.9977448003249864
FAM218A	2.8905984897717105	3.0321777043988773	-0.14157921462716683	0.544044531043933	0.9854763185071321
MMP7	4.771713274932669	4.913281651858092	-0.14156837692542368	0.9084186699291456	0.9977448003249864
COL1A1	10.969655558482302	11.11113206544923	-0.14147650696692793	0.5816014811156484	0.9854763185071321
COG4	9.3127596852765	9.45421308576524	-0.14145340048873933	0.042002722791500524	0.7345797597127484
SORBS1	10.818621581845777	10.960062989346802	-0.1414414075010253	0.321797262560103	0.9779028442757544
C11orf72	1.5646628492795762	1.706099332820202	-0.14143648354062588	0.23069381595023564	0.961069673291663
POU3F3	1.233142852230418	1.3745087992544647	-0.1413659470240467	0.2818741962439373	0.9741879059851506
ARHGAP17	9.66414016628364	9.805471455979886	-0.14133128969624487	0.10689175863093181	0.8945214788850107
NDN	8.947239502747564	9.088552286973078	-0.14131278422551397	0.4602470917280792	0.9854763185071321
SPHK1	6.967576883187833	7.108867452925734	-0.141290569737901	0.5354580078159656	0.9854763185071321
POLD2	10.84413705645013	10.98540860314257	-0.14127154669244035	0.08887152460660752	0.8767758429769968
NLRP12	1.8928740249491056	2.034081795928073	-0.1412077709789672	0.5651784505517443	0.9854763185071321
PAIP2B	6.782771431489794	6.923956923408918	-0.14118549191912422	0.633481839488414	0.9854763185071321
HOXB5	5.8675563947642235	6.0087366909823565	-0.141180296218133	0.46703743532651143	0.9854763185071321
RFX2	7.841724567741597	7.982832161626086	-0.141107593884489	0.43582755465736134	0.9854763185071321
KRTCAP2	12.779310194892648	12.920314443303273	-0.1410042484106242	0.3681959111290033	0.9832234506570979
GPR146	7.84792964737063	7.988873070898781	-0.14094342352815126	0.34307975096738885	0.9806517378423915
ZNF217	7.725509005789761	7.866413868631193	-0.140904862841432	0.7023073419474011	0.9915823948791432
ELL3	7.696216083072373	7.837104276955014	-0.14088819388264096	0.2996632849169065	0.9768154188127263
SOD1	12.39965519129538	12.540440349520164	-0.14078515822478366	0.07734236486832635	0.848370828723368
KANK3	6.768276133988972	6.90892538103229	-0.14064924704331805	0.3593752300877222	0.982825927591554
DLX5	2.805596752143706	2.9462130727121556	-0.14061632056844964	0.6749857910352378	0.988646156001703
ICAM3	8.86517456987804	9.005787275796735	-0.140612705918695	0.9777972164996788	0.9977448003249864
AXL	8.788968087141221	8.929560100344288	-0.1405920132030669	0.5208988722667016	0.9854763185071321
UCK2	8.824136941926918	8.964717267586277	-0.14058032565935896	0.0868021795278141	0.8700282298076777
C1QTNF5	8.944135586176934	9.084655808686337	-0.14052022250940333	0.5564285925637403	0.9854763185071321
HNF1B	5.412602380752502	5.553077071279178	-0.14047469052667605	0.9541336142775764	0.9977448003249864
MRPL48	9.5462053851367	9.686605309923792	-0.14039992478709173	0.14680637137499153	0.919643637486018
YWHAE	12.49620709495784	12.6366037364213	-0.1403966414634592	0.1204349528723535	0.9007559441928051
TAF1D	10.077931194132217	10.218301808745899	-0.1403706146136816	0.37215910669157426	0.9854763185071321
NRK	2.503416397890578	2.6437690311700575	-0.14035263327947956	0.48541377906896055	0.9854763185071321
ZNF528	7.374816129510343	7.515040057650709	-0.1402239281403661	0.766573153619537	0.9922481746219167
KHDC1	5.4255000987194135	5.565615737388911	-0.1401156386694975	0.2477221202623202	0.9690905893895617
MOSPD2	6.985530762258683	7.125600811374297	-0.14007004911561438	0.1779790448302555	0.9417066718328335
C10orf105	1.4203098328609682	1.5603661605040264	-0.1400563276430582	0.5208988722667016	0.9854763185071321
CEACAM3	3.050941956335788	3.1909677893821002	-0.14002583304631244	0.7936235566731455	0.9922481746219167
RPS6KL1	5.926198684020025	6.066218754104818	-0.1400200700847929	0.544044531043933	0.9854763185071321
SEPT4	7.513450335305252	7.653460142120202	-0.14000980681495	0.34877636870625217	0.9821607032624434
SPAG11A	0.0	0.14000171493717323	-0.14000171493717323	0.8295928907154368	0.9932644616205072
KIF23	5.790027995294178	5.9299916651068205	-0.13996366981264252	0.3300203366572302	0.9785791402878176
NQO1	12.127585106722423	12.267547139127656	-0.13996203240523286	0.5077343928844782	0.9854763185071321
NR6A1	3.612844848909142	3.7527981440588256	-0.13995329514968358	0.5029909741664305	0.9854763185071321
DDX55	7.645168278462115	7.7850950698128	-0.13992679135068542	0.051619859732691675	0.7718398074316756
DHRS3	10.782413148318067	10.922326655733569	-0.13991350741550157	0.49944883747098967	0.9854763185071321
ISLR	9.410343721023368	9.550190003582884	-0.1398462825595157	0.737004168791664	0.9922481746219167
RXRG	4.764826594077482	4.904607891426666	-0.13978129734918454	0.9319852560253172	0.9977448003249864
FAM195B	10.187586279968531	10.327358685096662	-0.13977240512813083	0.4006360755200634	0.9854763185071321
PMEPA1	8.484131219730099	8.623899498758336	-0.13976827902823707	0.5502194029178915	0.9854763185071321
C19orf24	10.089309850336079	10.229056641716676	-0.1397467913805972	0.321797262560103	0.9779028442757544
VDAC2	12.264827729576627	12.404528429301228	-0.1397006997246013	0.18280739665761736	0.9431411637191296
TNFSF12	10.21482755178106	10.354465946883725	-0.13963839510266496	0.5354580078159656	0.9854763185071321
CSGALNACT2	7.355526241902438	7.495154635425938	-0.1396283935235001	0.37514878891773784	0.9854763185071321
GIMAP7	8.226546461577557	8.36604407942985	-0.13949761785229242	0.24244896116559222	0.9680948214750638
KCNQ5	3.1740296679262303	3.3135191397677537	-0.13948947184152338	0.6295232309203926	0.9854763185071321
CTDNEP1	11.264827420783634	11.404276549082597	-0.1394491282989634	0.014544300503146257	0.5379893854621559
PRKCI	8.666209312306353	8.805597628331078	-0.1393883160247249	0.37915804256993624	0.9854763185071321
EFEMP2	9.830688104834563	9.970062577442446	-0.1393744726078836	0.573993914311947	0.9854763185071321
PDIA5	8.869997811995534	9.009371590026673	-0.13937377803113904	0.5281528798662691	0.9854763185071321
RHOJ	7.713794906936093	7.853149368022764	-0.13935446108667104	0.5136965198974439	0.9854763185071321
USP41	3.591595202596455	3.730921428168535	-0.13932622557207974	0.7893349740971318	0.9922481746219167
AIDA	9.405171823029242	9.544465408982804	-0.13929358595356156	0.15417757501335816	0.9228037657731687
CNIH2	5.4751779222155506	5.614403388435613	-0.13922546622006227	0.6913300929387107	0.9909880875718063
LPPR5	1.070348209763866	1.209481952029967	-0.13913374226610098	0.5465103398037567	0.9854763185071321
TBC1D3F	6.955866065318924	7.094970524323499	-0.13910445900457535	0.6763421072713166	0.988646156001703
C1orf100	1.6571584406376418	1.796249549962659	-0.13909110932501711	0.38117251750856895	0.9854763185071321
TOMM6	11.956207080728309	12.095282893239101	-0.13907581251079293	0.15417757501335816	0.9228037657731687
REM1	5.213783079623984	5.352838854573806	-0.13905577494982158	0.5233111614035902	0.9854763185071321
AKAP3	4.2173296657048756	4.356337067649866	-0.1390074019449905	0.6885957799102567	0.9909880875718063
UGT1A4	2.0713425341914014	2.2103473223474897	-0.1390047881560883	0.7637415939717187	0.9922481746219167
KRT36	0.3923999748914814	0.5313378147809112	-0.13893783988942987	0.49006827438203715	0.9854763185071321
CCDC34	7.045848123993375	7.184780981920127	-0.13893285792675236	0.3272643239240278	0.9785791402878176
AKR7A2	10.664481644994366	10.803396261306954	-0.13891461631258828	0.31015768935567345	0.9779028442757544
RP11-296A16.1	1.360407509580616	1.499253183233817	-0.13884567365320089	0.4912356383040257	0.9854763185071321
FAM188B	6.022749239018831	6.161567488064646	-0.13881824904581563	0.44905357197944973	0.9854763185071321
RPL5	14.77620684260207	14.914968564345259	-0.13876172174318846	0.14526248004211362	0.919643637486018
C1QTNF2	5.25522141835787	5.393955577691207	-0.1387341593333371	0.628206048968897	0.9854763185071321
RP11-201K10.3	0.7744083823986367	0.9131328779993974	-0.1387244956007606	0.7964860912266571	0.9922481746219167
CACNA1C	6.901031043779958	7.039744540669191	-0.13871349688923296	0.594384454712364	0.9854763185071321
NUDCD1	6.95000078448594	7.088618898932493	-0.1386181144465528	0.2484819326286507	0.9690905893895617
KIAA1586	5.792742540759084	5.931323478967589	-0.1385809382085048	0.459120762173439	0.9854763185071321
AC002310.13	0.0	0.13857163921528667	-0.13857163921528667	0.5905360928096922	0.9854763185071321
SPATS1	0.14278547088906193	0.2813501796914361	-0.13856470880237418	0.517291206394457	0.9854763185071321
LDHA	13.283793055243567	13.422264188967619	-0.1384711337240514	0.5101148770467161	0.9854763185071321
SEC61G	11.663448052512766	11.801886702485247	-0.13843864997248012	0.3642590946805526	0.982825927591554
GNG2	7.9479372893147415	8.086351662946266	-0.13841437363152398	0.43911283307744087	0.9854763185071321
MPG	10.150001160940217	10.288364628602707	-0.13836346766249008	0.12815720053875435	0.9097532806009552
CLCF1	7.097926848564077	7.236224200496518	-0.13829735193244108	0.6098912688031449	0.9854763185071321
RHBDD3	8.242410508572123	8.380628909620814	-0.13821840104869132	0.11182171555994103	0.8975306671563006
C7orf63	5.735159563523192	5.873337153896678	-0.13817759037348587	0.7175026047055673	0.9922481746219167
MRM1	6.377917234231457	6.516093787225856	-0.13817655299439835	0.3497316143563005	0.9821607032624434
MYEOV2	11.708620492928842	11.84679229451665	-0.1381718015878075	0.11955092454134897	0.9007559441928051
CD109	5.341406628776732	5.479465571813105	-0.13805894303637256	0.4912356383040257	0.9854763185071321
IGSF9B	6.036214924083195	6.174205854321414	-0.13799093023821918	0.6467526456022058	0.9859918953379686
TBC1D7	8.228281387395752	8.366226949140646	-0.13794556174489436	0.2877225433234395	0.9741879059851506
IBA57-AS1	1.9181516923832755	2.056076546527467	-0.1379248541441913	0.5866992391280421	0.9854763185071321
KIRREL	7.32896869995176	7.466855495396792	-0.13788679544503157	0.37315402235136874	0.9854763185071321
SLC27A6	3.183150354478039	3.320902309278845	-0.13775195480080615	0.47502924270381996	0.9854763185071321
ATP13A3	9.259310733410201	9.397043472874175	-0.13773273946397424	0.4413108981351389	0.9854763185071321
TNK2	9.463104157239098	9.600816732883457	-0.13771257564435935	0.4912356383040257	0.9854763185071321
DCAF6	10.288275068061106	10.425911963644683	-0.1376368955835776	0.18587402763508765	0.9457754538583589
TRABD	9.672758579974458	9.810377269730347	-0.13761868975588953	0.24620737795627967	0.9690905893895617
C20orf112	8.026543654142484	8.164150659212586	-0.1376070050701017	0.2439474571821334	0.9685852490257764
FIGLA	0.6975036935095361	0.8351079436497666	-0.13760425014023048	0.5576745182630753	0.9854763185071321
S100A6	14.461034542234668	14.598616355739532	-0.13758181350486431	0.5879769064526974	0.9854763185071321
