Name	Mean(log(thyroid_black))	Mean(log(thyroid_white))	logFC	M-W U test pval	Adj pval
OBSCN	8.881394626451646	8.943370865537617	-0.061976239085970164	0.4451374525716302	0.7695106481764222
POLI	9.796975257350892	9.858950950007685	-0.0619756926567927	0.29182980126968794	0.65412976501213
FAM214A	9.785580472472235	9.847528887948695	-0.06194841547645957	0.36707988752606646	0.7144660587394167
ALDH2	11.38186028478249	11.443782528206427	-0.06192224342393615	0.4768988722073505	0.7924527610073236
NDUFS2	10.755348951646937	10.817227878128216	-0.06187892648127935	0.6103021665455711	0.8634582600250551
COLGALT1	8.693257897140912	8.75513066587444	-0.06187276873352765	0.571695535806988	0.8433956337073198
SDHA	10.592558299373124	10.654381751874721	-0.06182345250159749	0.39804045770273644	0.7381988610674375
RAB33B	6.813951521472379	6.875768449232009	-0.061816927759629436	0.37888221243590947	0.723519225425478
GRIK3	1.9447383775889422	2.0065464512283175	-0.06180807363937535	0.646070490794119	0.8827930479029512
KRTAP3-2	0.1865052905772022	0.24828940275003017	-0.061784112172827976	0.6566363322370324	0.8882612257818343
SAT1	14.414883758698927	14.476666695790886	-0.0617829370919587	0.8913653379698498	0.9733508535260167
STARD4	7.236283118110705	7.298053703477887	-0.061770585367182385	0.4099147035821229	0.7472091463955182
ZHX1-C8ORF76	4.924413968678478	4.98616539128641	-0.06175142260793187	0.4273146696660727	0.7581957956508203
AFM	0.13172607755698362	0.1934472525678882	-0.06172117501090457	0.3427709651528671	0.6945421470142429
STK32C	7.45325501045665	7.514947213027635	-0.06169220257098473	0.15168707428447348	0.5012747227125443
ACTR3B	7.0799967523263385	7.141651974058868	-0.06165522173252924	0.22983824240235595	0.5927236010523516
DNAJA1	11.34348830344258	11.405055886617609	-0.06156758317502842	0.610944604583948	0.8634582600250551
SEC14L1	9.970698579282566	10.032247272803842	-0.06154869352127612	0.47180286823265694	0.7893866638725906
PLCL1	6.090436016482372	6.151981765699403	-0.06154574921703038	0.40679694462581206	0.7448060677113993
ABCA4	3.9361912535273036	3.9977308888202043	-0.06153963529290074	0.5223009455411425	0.8179675655856296
CTSF	10.401395895178593	10.46292143432211	-0.061525539143516994	0.8094995063996479	0.9472855497365794
SPRR2G	0.7918575629631394	0.8533446449924074	-0.061487082029268	0.8258793860613087	0.9521977322707366
PTPRF	10.066047078479368	10.127528112363317	-0.061481033883948655	0.5063374592450774	0.8098197776210899
HIP1	8.017905616815888	8.079326739813828	-0.06142112299794	0.1694363054544048	0.5241674868244641
FRMD6	7.0460385754486445	7.1074531192213035	-0.06141454377265898	0.54702699431213	0.8309663541923856
KRTAP5-9	2.3599329652571424	2.4213276471240595	-0.0613946818669171	0.9649060888324762	0.9921448560194815
TICAM1	7.808606787690657	7.869963414701745	-0.06135662701108835	0.2749660622121959	0.6414348565400937
SVEP1	7.098365801564585	7.159718873178253	-0.06135307161366832	0.7421046508491986	0.9210938391103118
CA6	0.45841872898641356	0.5197559608279405	-0.06133723184152695	0.7776983279620039	0.9349423690569685
C5orf63	7.232797992671802	7.294123700453561	-0.06132570778175861	0.23812221053755311	0.6028212557845896
KCNC1	1.327499966210418	1.3887840108294214	-0.061284044619003275	0.46058663453876314	0.7824816966623092
GTF3A	10.237209319059383	10.298427056548466	-0.061217737489082324	0.25455222889238005	0.6200220934315936
HNRNPH3	11.974650959318259	12.0358427896195	-0.0611918303012402	0.1349114390422237	0.47634880338056956
EFNA2	0.5289861862812621	0.5901661997735478	-0.061180013492285634	0.7200444048900587	0.9130656386198126
KIF3A	6.836506719325761	6.897682043211776	-0.06117532388601532	0.24252700014748463	0.6067172701491744
FASN	9.524185149291082	9.58535560153998	-0.0611704522488985	0.9773309203111255	0.9939772558611836
FSD1L	5.329494219353663	5.390633835105988	-0.061139615752325405	0.38788541845985347	0.7306753455720781
TMEM60	8.854415350972651	8.915542241691567	-0.061126890718915305	0.1685842384648778	0.5235652443047506
CLLU1OS	0.3530389136167553	0.41414239630739574	-0.06110348269064042	0.8653442383798972	0.9644237971589674
CES2	9.87744187503292	9.938539542594734	-0.061097667561814006	0.27255515920221085	0.6401566364960877
NRXN2	6.9727819251700085	7.033822188683069	-0.061040263513060466	0.6103021665455711	0.8634582600250551
HOMER1	7.930460145949947	7.991499108869918	-0.06103896291997035	0.5488587103940628	0.8315985718549642
PNPLA2	11.14046494650858	11.201460440943292	-0.06099549443471197	0.35982111414285534	0.7082860063521056
SERPINA10	0.3128618127139528	0.3738042105395017	-0.06094239782554889	0.5673405916898603	0.8408534225143014
CELSR3	4.523766962725274	4.584705041109192	-0.06093807838391818	0.6572990110623539	0.8886296184000884
ADAD1	0.1370245576308835	0.19793742475190748	-0.06091286712102398	0.7917896917664433	0.9406242707969851
CDHR1	2.6606403453602274	2.721546150726206	-0.06090580536597878	0.5476372300128631	0.8314079053846501
ABHD16A	10.512324859379007	10.573220651395859	-0.06089579201685247	0.32085505052707675	0.6771045399998983
RAPH1	8.655350550078978	8.716215948144201	-0.060865398065223175	0.329872931968316	0.6847880812728794
FCGR1B	6.571389443974771	6.63224343834595	-0.060853994371179	0.4193528268368101	0.752883840925866
CCDC150	3.731370986605019	3.792207762568458	-0.06083677596343895	0.7741866831603532	0.9326908694659227
GPD2	8.121629174518688	8.182435006206997	-0.06080583168830955	0.4125236553726159	0.7483694403472538
C3orf70	4.264441693813204	4.325244393771744	-0.06080269995853982	0.49758102637464685	0.8045765473084496
CBWD7	6.541386681832987	6.602173969536561	-0.06078728770357422	0.5892723924462955	0.8519352870708846
CARD8	9.272324858700701	9.333108514358905	-0.06078365565820398	0.23594112381551946	0.6003856010798156
ZNF106	8.095583539273855	8.15629266928004	-0.06070913000618461	0.5045797130877225	0.8089265611578875
GTF2F1	10.650930124345262	10.711610177546843	-0.06068005320158143	0.07110129530697962	0.3559364458852976
NCOA2	7.813955408878687	7.874570200027212	-0.06061479114852464	0.2737587967548448	0.6409172395551144
B3GNT2	8.375813497250501	8.436404088042886	-0.06059059079238516	0.2994484861462031	0.6599970748753058
SCXA	9.468368443364131	9.528950794119112	-0.06058235075498075	0.7601869220390749	0.928414982844396
HDGFRP3	9.461628007953532	9.522209850503444	-0.06058184254991161	0.3050326742905941	0.6649814536964688
TMTC2	7.343485285457791	7.40400990687315	-0.06052462141535919	0.7331159145953186	0.9188291952797427
SCRG1	2.445286534330706	2.5058096753712484	-0.06052314104054224	0.9795241947629174	0.9943199729681875
PHF6	7.791393265272563	7.85191175471812	-0.060518489445557044	0.23413437744330967	0.5985479059513694
SOX14	0.17861739485334813	0.2391137075418703	-0.06049631268852218	0.8024033174323688	0.9441990836129935
WASH4P	8.529767941324948	8.590262613232818	-0.06049467190787006	0.42411941683994825	0.757112607281821
PCDHB5	6.307012165256224	6.367429530584064	-0.060417365327840145	0.9546801356846917	0.9901836454860531
MS4A15	0.4413916655758744	0.5018069530022025	-0.06041528742632807	0.9073267594288495	0.9781705406214531
C14orf166	11.60023281839671	11.660636746480206	-0.06040392808349537	0.23521724524640963	0.5998006819416987
PLEKHF2	7.613717331361953	7.6741184058497325	-0.060401074487779205	0.29477700227412384	0.656213025964594
NTRK3	5.323929390166173	5.384327196578222	-0.06039780641204917	0.6799875029842679	0.8972563689573603
LONRF1	8.87883893459669	8.939213390011082	-0.0603744554143919	0.3899036958910218	0.7322807166718871
CTD-2369P2.10	5.033487538907704	5.093739532308422	-0.060251993400717296	0.36126561063141505	0.7095954811064852
CEP68	7.949305202687431	8.009514081314336	-0.06020887862690483	0.2737587967548448	0.6409172395551144
C12orf36	0.2218393382991683	0.28204039595637126	-0.06020105765720296	0.6232073998871547	0.8712560963187888
ATXN3	7.865352989500014	7.925544047000806	-0.06019105750079223	0.23090698265788667	0.5942176018320521
CENPN	6.290931580432706	6.3511199260633155	-0.060188345630609597	0.571072428783796	0.843227750365696
PHKA2	9.121162172522116	9.181348232829526	-0.06018606030741047	0.30460068390677664	0.6646762107968148
CLPSL1	0.20140893205178897	0.2615673309387682	-0.06015839888697924	0.7351870442977904	0.9197160633844867
CLEC6A	0.26334836650499865	0.3234922651332437	-0.06014389862824504	0.6639405497699311	0.890469496458501
CLASP1	8.558140455972795	8.618277365614993	-0.06013690964219798	0.2733571812260236	0.6409172395551144
RP13-672B3.2	0.027651949404419004	0.08775863116180617	-0.06010668175738716	0.6968585204775406	0.9045750089049871
DDX17	12.960232571533247	13.020337110063023	-0.060104538529776264	0.40679694462581206	0.7448060677113993
TPK1	6.67604862686164	6.736144389252587	-0.06009576239094727	0.4375250240254075	0.7641896746476188
RUFY2	7.74674123724454	7.806817601622396	-0.06007636437785635	0.2572371120384035	0.6233105753650087
RANGAP1	9.539070562610522	9.599138838797622	-0.0600682761870992	0.3451076621539577	0.6971052288318409
MAP3K7CL	6.554889361181481	6.61494294445499	-0.060053583273508515	0.4273146696660727	0.7581957956508203
BTF3L4	9.771860552786396	9.831872863933937	-0.06001231114754013	0.3353616840122444	0.6885689954037199
CCNYL1	8.038373405019556	8.098353334326044	-0.05997992930648799	0.3583802504203557	0.7073611271979536
SERPINA6	0.2481760732488568	0.30815196281754104	-0.05997588956868424	0.46058663453876314	0.7824816966623092
ERRFI1	11.00000056090888	11.059962354680213	-0.059961793771332594	0.6032552385301138	0.8598641624880983
P2RX3	0.6273786281142876	0.6873251511833433	-0.05994652306905568	0.8473578113138039	0.9589908314471163
ALG13	9.730000973943877	9.789925486467876	-0.059924512523998885	0.1997181222847979	0.5600102298769422
ATG5	8.733723510410302	8.79363247096659	-0.059908960556288804	0.09239074468040764	0.4028298401052392
CLSTN3	9.00139381392798	9.061273316717896	-0.05987950278991683	0.5445894223975127	0.8298939470089116
KIF14	1.3088094631399838	1.3686622612511856	-0.05985279811120181	0.7193586535867301	0.9128316470959816
LRIT3	2.4948854407057808	2.554691978299229	-0.059806537593448006	0.5543719550021656	0.8339849698083132
CYB5R3	11.907209523588335	11.967003778488612	-0.05979425490027701	0.5051652707833438	0.8089395859936919
EVC2	6.704405977849752	6.764195020635441	-0.059789042785689084	0.31729343100619933	0.6745911703811467
PLD1	6.402799159015858	6.462584968516045	-0.05978580950018664	0.5458075335256638	0.8304299749849113
ACSS3	7.942095320546802	8.0018723027235	-0.05977698217669847	0.7427975694049282	0.9213259779338386
ATP5EP2	5.231615960714833	5.291358092660405	-0.05974213194557265	0.6096600285517295	0.8633176611448642
VPS13A	7.91279140261578	7.972509833217703	-0.05971843060192317	0.26659132431614374	0.634164210873251
GALNT15	6.324426382852732	6.384125591858524	-0.0596992090057924	0.8768928815662971	0.967877161156691
HAND1	0.2120187370628331	0.2716914647914991	-0.05967272772866597	0.42305744533428535	0.7561062016121692
FAM134A	11.188139195971017	11.247752511670093	-0.05961331569907635	0.09877179048573981	0.41380994900535845
ADRB2	5.207895885670718	5.2674652430761215	-0.0595693574054037	0.5246877151202346	0.8184678944556498
ZNF490	5.086487001117856	5.146029704268306	-0.059542703150450293	0.3714786455179764	0.7171262552653578
DIAPH1	10.170233051309872	10.229775270056464	-0.05954221874659282	0.19211291140152376	0.5508991249322234
COL5A3	6.549290562897453	6.60876893003674	-0.05947836713928645	0.7016098395012346	0.9058999218005306
FAM219A	7.784417554244143	7.843895461808754	-0.059477907564610355	0.31773721033899205	0.6750618379250727
EXOC6B	7.4590696311997	7.518540188238758	-0.05947055703905768	0.28723861807553697	0.6508883554052108
RPP30	9.204187349121156	9.263595778193132	-0.05940842907197563	0.1694363054544048	0.5241674868244641
PAGE4	0.1327045048344909	0.19210654590589943	-0.059402041071408535	0.9255099180797466	0.9821914007382054
ARF6	9.990464456113507	10.049850135749953	-0.05938567963644559	0.23921807610744106	0.6034962740086877
BBS9	8.241863089525118	8.30123645964122	-0.05937337011610211	0.38486996596563006	0.7287639654986541
NKAIN4	4.724879429754735	4.784242328144936	-0.05936289839020059	0.7214165829481549	0.913767370372169
TIFA	8.433950520050148	8.493295397011993	-0.05934487696184476	0.48316803226118865	0.7969078249901076
MRPL38	10.458604262118644	10.51793984485967	-0.059335582741026016	0.16660859347753987	0.5210846135004218
KTN1	11.319767452450153	11.379063499672068	-0.05929604722191506	0.5306789804238478	0.8218304074387003
SGPP1	7.59767553498264	7.656968591090128	-0.05929305610748781	0.29477700227412384	0.656213025964594
LRSAM1	8.526741953893092	8.586029316795607	-0.05928736290251457	0.3067646994071547	0.6663643494278508
SYT2	1.3644047107456583	1.4236525839943333	-0.059247873248674976	0.7050108087968452	0.9070116452252152
ZDBF2	5.6771933665002425	5.736434632674186	-0.05924126617394343	0.6988933573069154	0.905345033307742
SERF2	14.590697710179642	14.649925099373545	-0.05922738919390369	0.39192834581088953	0.7341148857253852
MS4A1	5.092089066699222	5.151313480970318	-0.05922441427109604	0.7338060761679364	0.9191249146609669
COBLL1	8.22232682640226	8.281535078370167	-0.0592082519679078	0.607094484994082	0.8615971857112639
MND1	3.6332711793121675	3.6924491802851778	-0.05917800097301029	0.7706796528073223	0.9313615021185769
PCDHA7	1.6698760674265396	1.7290352835003027	-0.059159216073763066	0.4528248361602065	0.775808646862623
ATR	9.099534193011145	9.158688447494647	-0.0591542544835022	0.2654094140904172	0.6328405668256974
KCNK2	7.487215325998141	7.546360240721578	-0.059144914723436415	0.8344560768782268	0.9548325001323363
AL359878.1	2.52570245936993	2.5848422941768336	-0.05913983480690366	0.4099147035821229	0.7472091463955182
BRWD1	8.740929849531025	8.800036335541517	-0.059106486010492176	0.25570049653714766	0.62132320786318
SAMD4B	11.143952829575138	11.203033576484659	-0.0590807469095207	0.04316917050829183	0.27879323875780526
ECHDC1	9.79116266398663	9.85018765864993	-0.059024994663300134	0.3217495213313827	0.6775788948296879
ZNF211	8.528372488695883	8.587377249676068	-0.05900476098018537	0.4644952622821674	0.7843660377081904
C7orf60	6.724886949215474	6.783856024468686	-0.05896907525321193	0.28228593706046023	0.6470725595651481
RBM44	2.4215488558942218	2.480495198809782	-0.05894634291556011	0.574191191364587	0.844678858109443
DFNB31	7.882556233422148	7.941501054266218	-0.05894482084406949	0.4866063432713298	0.7978819414475068
C19orf53	11.659534945998313	11.718464417589145	-0.058929471590831284	0.20360217568495342	0.5644699076837223
LDLRAD2	7.101616193214443	7.160524096222054	-0.058907903007611395	0.4467784570188189	0.7704506447520812
MARCH11	0.616052505712373	0.6749596737706335	-0.05890716805826046	0.9255099180797466	0.9821914007382054
NRP1	9.709766964430413	9.768651715316599	-0.058884750886186055	0.6914429754699198	0.9019811954199685
LPAR6	8.829069576490301	8.887940793051957	-0.058871216561655615	0.7043301405128766	0.9065842475807836
PRSS53	4.2044501540396695	4.263310685780609	-0.058860531740939415	0.724163626780811	0.9149127971510324
RBM34	10.210697324815028	10.269513458067955	-0.058816133252927116	0.14575784111402812	0.4929511239310455
ZNF705A	0.6634810901327769	0.7222866691960423	-0.058805579063265445	0.6225593377533161	0.8708849112192482
C10orf25	4.794864350436772	4.853663684497707	-0.05879933406093496	0.39294305821698206	0.735076919388314
FAM229A	7.234186650166256	7.292959118444758	-0.05877246827850158	0.4622595043816544	0.7828408121441965
SLC8B1	8.537441309922519	8.596179059908419	-0.05873774998589987	0.4763311653777058	0.7921599108628233
SNX9	9.367209144116082	9.4259170533338	-0.05870790921771807	0.24475075349095454	0.6093507481308632
PARG	7.4488385074915975	7.507528638668539	-0.05869013117694166	0.04750855807494936	0.29369513226781324
ADRBK1	9.654652118811331	9.713296487999509	-0.05864436918817795	0.29182980126968794	0.65412976501213
EIF5B	9.557672733067646	9.616292558907752	-0.05861982584010583	0.3813701099670611	0.725304139799511
RP11-527L4.2	2.8704632303341957	2.9290529742814497	-0.058589743947254025	0.8144762123617276	0.9490237222988985
RUFY4	2.010393184470321	2.068981131553404	-0.058587947083083236	0.9861048806042862	0.9965563556720083
FOXO3	8.982092116764226	9.040636790633958	-0.058544673869731056	0.34933924771356795	0.6999852986422599
TBC1D15	9.507674464203658	9.566217271238614	-0.0585428070349554	0.4294526070264286	0.7595601514193764
RP11-444E17.6	1.4544092138538298	1.5129513508467767	-0.05854213699294686	0.35694302119590515	0.7059780953540209
AWAT1	0.22997899950370942	0.2885025917890344	-0.058523592285325	0.6820037895615911	0.8982248347914158
LRRC3	3.865333863204557	3.9238507992031297	-0.05851693599857288	0.5599121551292242	0.8368584463860017
HAP1	6.470963671568604	6.529474619040275	-0.05851094747167096	0.9802553214651692	0.9945078221003655
