Name	Mean(log(prostate_black))	Mean(log(prostate_white))	logFC	M-W U test pval	Adj pval
SCAMP4	10.374616656612329	10.438539012208727	-0.06392235559639836	0.23637460528049736	0.6746363127046573
NOTCH1	8.113071294047096	8.176967319760655	-0.06389602571355901	0.6770873690634635	0.9071665684825864
AC007952.5	2.4814593192553085	2.5452736427598732	-0.06381432350456473	0.8684930695766705	0.9678147086294024
TMEM132A	7.696923383325053	7.760676848193385	-0.06375346486833156	0.4456788102023762	0.8071502079759024
AL590560.1	0.5030673328319216	0.5667793670073793	-0.06371203417545768	0.8843133807845728	0.9714165686017636
CMTM8	8.344616613101387	8.408313459524301	-0.06369684642291418	0.8566619392458061	0.9638902284409133
RNPEPL1	10.363078064162462	10.426629147836765	-0.0635510836743034	0.29434917276637107	0.7155215075308529
PFN1	13.516923138020795	13.580449460625143	-0.0635263226043481	0.9759839790348974	0.9922748967891225
C11orf91	0.909329084937586	0.9728201135709761	-0.06349102863339007	0.9679823996743662	0.9917245422406367
CYP7A1	0.5812314060845203	0.644655519467721	-0.06342411338320075	0.4792881926022565	0.8298123931621157
CHMP2A	12.146922917921218	12.210337108361067	-0.06341419043984864	0.43675124072121685	0.8016643414649064
TMEM230	11.726923284122673	11.79033725618078	-0.0634139720581075	0.402087284622776	0.7831886232673793
DDIT4L	5.617693413729602	5.681104080927698	-0.06341066719809607	0.7329676745364753	0.9246247342701591
OSR1	7.307708485450168	7.371118344973204	-0.0634098595230359	0.9280388911142782	0.9816148382491134
WDR91	7.920753756038102	7.984159546064895	-0.06340579002679281	0.5741538921679956	0.8710113023043345
ZNF25	7.379235060488705	7.442586913797528	-0.06335185330882265	0.49501066340032207	0.8382272619104291
CHST10	7.66385156692982	7.726968652443981	-0.06311708551416118	0.7179125823863085	0.9208778666304727
B4GALT1	10.353076567406115	10.416179400934416	-0.06310283352830126	0.8409375126284334	0.9593556740158499
RTTN	6.739990952368329	6.8030438743553425	-0.06305292198701373	0.6158531787832358	0.885094546401538
AC127496.1	3.7877850608307835	3.850834800300564	-0.06304973946978043	0.9799857256094662	0.9929068169568622
TADA3	10.948462569007548	11.01146031731676	-0.06299774830921123	0.26534178099117256	0.6971154811614592
ASB5	6.210031056938854	6.273027659626922	-0.0629966026880675	0.947994306322858	0.9866768948880953
DCAF8	10.853076852613448	10.916066700908116	-0.06298984829466825	0.6407756696625078	0.8938955569432088
MAGEB2	0.17797074499084864	0.24093785744292462	-0.06296711245207598	0.7329676745364753	0.9246247342701591
AMIGO2	7.676926835588892	7.739886631069202	-0.06295979548030939	0.7519313636564546	0.9296791578351222
HINFP	8.605382803377472	8.668317761935752	-0.06293495855828013	0.41059490459903125	0.7877124620833833
ABCG4	2.477716409196106	2.5406449469625563	-0.06292853776645035	0.7141655969941828	0.9193739911258965
DENND6B	7.649235897280206	7.712138391630679	-0.06290249435047368	0.4547094504698592	0.8146747183430474
GIPC1	10.798461072379975	10.861348168596344	-0.06288709621636812	0.6881338447963885	0.9108433448238845
ANAPC5	10.773075960375689	10.835954493645126	-0.06287853326943704	0.31321951247685287	0.7298303174550211
DCUN1D2	7.70615588669432	7.768988809908673	-0.06283292321435319	0.6123278259008911	0.8836540701511116
CELA2A	1.1996479360175076	1.2624781763696582	-0.06283024035215057	0.987990629244562	0.9952588826706104
GAN	5.219968435650094	5.282788919652602	-0.06282048400250773	0.6264822847506998	0.8885207826399615
MPHOSPH6	8.780772817202713	8.843482921729143	-0.06271010452642933	0.1484579078821392	0.5996210310598691
NXT1	8.700000587165688	8.762696237806065	-0.06269565064037685	0.7104254910823602	0.9184545356422193
C4B	10.129230249636434	10.191909946003651	-0.06267969636721737	0.9639827680680203	0.9909716737443433
MYL6	15.990769249173631	16.053370773973274	-0.06260152479964276	0.9121064766649007	0.9778245322004459
RP11-944L7.5	0.0	0.06258264728461739	-0.06258264728461739	0.947994306322858	0.9866768948880953
COL8A2	7.2053647562470795	7.267869214033004	-0.0625044577859244	0.8882759314739512	0.9724261399377014
SPDL1	6.261542479625488	6.324035589983755	-0.062493110358266435	0.8448629308895339	0.9601050603619239
DUSP28	7.39307317905767	7.45550793443958	-0.06243475538190957	0.7941674936890287	0.9434073703649202
TOMM40L	7.81308054100786	7.875507304430809	-0.06242676342294917	0.5504633571722519	0.8631856949217369
GBF1	9.283079581840347	9.34550467158862	-0.0624250897482721	0.5844527046680466	0.8747577792089467
AS3MT	7.504619478401641	7.566961918266173	-0.06234243986453247	0.8448629308895339	0.9601050603619239
PCDHGA12	5.043165561557024	5.105497495187987	-0.06233193363096312	0.8843133807845728	0.9714165686017636
C16orf91	8.373066855396702	8.435392344398311	-0.0623254890016085	0.6407756696625078	0.8938955569432088
SLFNL1	3.1407115139741273	3.2029870237458224	-0.06227550977169516	0.7405343464675054	0.9278076168042245
MVB12B	7.514599267006635	7.576856524855907	-0.062257257849272385	0.5371454321924034	0.8583392656916777
RP4-576H24.4	0.20085941384953884	0.2630583631495236	-0.062198949299984735	0.9400075183310848	0.9847800807550459
DRAXIN	1.1154911841491033	1.1774958315775799	-0.062004647428476556	0.9679823996743662	0.9917245422406367
PPME1	9.783848862697763	9.845842507417736	-0.06199364471997271	0.4516878378592203	0.8117366196064851
TSSC4	9.868461533962956	9.930449294753378	-0.0619877607904229	0.5844527046680466	0.8747577792089467
TMEM173	10.01076774962245	10.072697198304326	-0.06192944868187489	0.8291853404742575	0.9546193451366823
TRPM8	9.34923266766816	9.411128690951024	-0.061896023282864476	0.7595597157851446	0.9316474638927164
ENTHD1	0.5632799329446694	0.6251623082491423	-0.061882375304472936	0.6018057410912148	0.8793393899834085
GALT	9.937690887929621	9.999551408639046	-0.06186052070942516	0.278475686170783	0.7060558536185856
MIA	5.986849752807239	6.048667170791638	-0.06181741798439866	0.9679823996743662	0.9917245422406367
SUMF2	11.783846227404808	11.845618009209723	-0.06177178180491438	0.4792881926022565	0.8298123931621157
ZNF71	6.428480496978556	6.490218534710006	-0.061738037731450035	0.4486776135799747	0.8094419711261516
UCN2	3.3616063703595076	3.4233121556354136	-0.06170578527590598	0.5983165872362981	0.8793393899834085
CBFB	8.720769063520969	8.782470265976256	-0.06170120245528743	0.5605573471661444	0.8655252570232997
PLEKHO2	8.573846566704146	8.635507494779356	-0.0616609280752094	0.7291939945506895	0.9244748366694854
AC022532.1	2.3507681922602193	2.4123822219786377	-0.06161402971841845	0.7481262037274545	0.9290109383802265
HAGH	10.39999897838802	10.46157303665674	-0.06157405826871987	0.6515842081026086	0.8988525676385932
EPS15	9.356155992881003	9.417640322527289	-0.061484329646285474	0.7825827477202905	0.9400697184540551
ZFC3H1	8.130765826702632	8.192249656456179	-0.061483829753546715	0.725426863742838	0.9235563818584107
C9orf139	0.773752924354353	0.8351178792129882	-0.061364954858635135	0.5844527046680466	0.8747577792089467
FHL5	5.4314911272238895	5.492808119781362	-0.06131699255747236	0.8135754836337743	0.9496754716022495
SEMA4F	6.286918257224936	6.348205604998265	-0.06128734777332934	0.6158531787832358	0.885094546401538
CTPS2	8.111541338544981	8.172808146306759	-0.06126680776177729	0.5879046405376945	0.8755351470661945
KATNBL1	8.638462904942227	8.699662324565287	-0.06119941962306008	0.6229304753100176	0.8879087278974751
CTDSP2	10.853076578617724	10.91426944629397	-0.061192867676245655	0.6807619602404382	0.9088137237867513
C21orf59	9.903846071130276	9.964944136558575	-0.061098065428298654	0.46998714969350863	0.82436732834616
IL24	3.8430909283326997	3.90417156693913	-0.061080638606430426	0.8487922049418879	0.9618694316720591
HDHD3	9.507690547200333	9.568764046407708	-0.06107349920737448	0.9839879759127153	0.9941411859160308
CSRNP2	7.97230937720804	8.033372907884088	-0.06106353067604786	0.44269145959918765	0.8051829483891347
ROM1	7.454617041556542	7.515620488750219	-0.06100344719367712	0.6479730751040984	0.8976788105732421
LRCH2	6.950006953449935	7.01100197989604	-0.060995026446104994	0.8606022082156476	0.9654011343408299
LAMC1	9.553075631839127	9.614045267849317	-0.06096963601019034	0.9001799560102473	0.9747935164025818
RTN4RL1	6.953076630553327	7.014043516518068	-0.0609668859647412	0.4279275649593153	0.7972804923825115
NBEAL2	8.68769630234915	8.748650180838727	-0.06095387848957756	0.6515842081026086	0.8988525676385932
LARP4B	9.094618431735551	9.155506527937996	-0.060888096202445396	0.402087284622776	0.7831886232673793
C19orf77	5.119214718722931	5.17998373557518	-0.060769016852249	0.778731717209543	0.9384147445126844
RBPJL	0.4548242048424556	0.5155706155422748	-0.060746410699819176	0.33286928131720006	0.7434652135576217
RNF4	9.560003573763627	9.620562777369233	-0.060559203605606626	0.5437841114286441	0.860940297082367
IQCC	5.954624936849131	6.015173704731632	-0.06054876788250141	0.5810102277558451	0.8731214017567003
CCL2	10.552306591964397	10.612809993450824	-0.060503401486426966	0.9759839790348974	0.9922748967891225
GGA2	10.380000157471313	10.440449190049614	-0.06044903257830114	0.39368628804491146	0.7778058882484191
SRCRB4D	4.4063168448030545	4.466695728389464	-0.060378883586409415	0.5338414360628403	0.8567430590039168
MDFIC	7.76693296462481	7.827303723604077	-0.0603707589792668	0.7595597157851446	0.9316474638927164
TTBK1	2.0617423544296334	2.1220512078207476	-0.06030885339111425	0.7216663654143372	0.9223149366263795
MCM8	6.438465437170975	6.498773710445889	-0.06030827327491384	0.69553548164603	0.9140635150625991
HUWE1	10.378461796132473	10.438764435736028	-0.0603026396035542	0.9121064766649007	0.9778245322004459
RASGRF2	6.147698020255944	6.207972296187208	-0.06027427593126422	0.7291939945506895	0.9244748366694854
BCORL1	6.9346232617265	6.9948378427593925	-0.060214581032892234	0.5571827406691089	0.8655247418172817
MORC4	8.2669101896513	8.327081601418554	-0.0601714117672536	0.6264822847506998	0.8885207826399615
WDR18	9.40923016194838	9.469325580605084	-0.060095418656704425	0.7405343464675054	0.9278076168042245
SAAL1	7.832307040318908	7.892359687875094	-0.060052647556185335	0.32049682087862963	0.7352170426806401
AC106876.2	0.11063791165993438	0.1706711629162066	-0.06003325125627222	0.8291853404742575	0.9546193451366823
GLT8D2	7.669995439517134	7.729997629930268	-0.06000219041313404	0.9679823996743662	0.9917245422406367
LHFPL4	1.1748736471355559	1.2348231935672218	-0.059949546431665945	0.7825827477202905	0.9400697184540551
KIF21B	3.708423955688026	3.768367186319586	-0.05994323063156015	0.6407756696625078	0.8938955569432088
ATP6V0E2	11.021538803925763	11.081460293945247	-0.05992149001948377	0.7633827345346482	0.9326307346444632
TRIB3	7.994616714830331	8.054499475590449	-0.059882760760118	0.4824107194128002	0.8310314057837607
ABCF3	10.097691541358493	10.157528710545424	-0.05983716918693105	0.28520583699933266	0.7095858884469736
SLC18A1	2.369492673583899	2.4293201474318993	-0.059827473848000245	0.8370160450946089	0.9580025272286964
TMEM38A	7.806143750897871	7.86595646480573	-0.05981271390785903	0.7405343464675054	0.9278076168042245
RDH5	7.145362693375076	7.2051693483307355	-0.05980665495565951	0.8252762917606598	0.9534943745191355
C19orf48	11.1353852956989	11.195168842622218	-0.05978354692331855	0.7903007259734626	0.9426877666641801
SYNPO	9.653844649075596	9.713371197409453	-0.05952654833385651	0.7329676745364753	0.9246247342701591
FAM92A1	8.533853403066745	8.593369175921639	-0.05951577285489407	0.6018057410912148	0.8793393899834085
HPDL	4.430849009586969	4.490327722263218	-0.059478712676249046	0.9759839790348974	0.9922748967891225
NLRC4	3.300602266206843	3.359975503502108	-0.05937323729526511	0.29204512326733767	0.714306444392258
PAXBP1	7.943848727381848	8.003147695529412	-0.05929896814756397	0.7481262037274545	0.9290109383802265
CLPB	7.157692891135107	7.216968185911856	-0.0592752947767492	0.778731717209543	0.9384147445126844
FYCO1	9.089229217383464	9.148426440272594	-0.05919722288913043	0.7443271694578325	0.9283445014495306
HNRNPDL	11.916922090220142	11.976067636485311	-0.0591455462651691	0.8527252395619977	0.9625531215385585
TMEM255A	4.272309141061505	4.331422875500047	-0.059113734438541954	0.9639827680680203	0.9909716737443433
C7orf55	10.055385330548955	10.114495625150738	-0.05911029460178341	0.6158531787832358	0.885094546401538
TLE3	9.714615924964734	9.77370823279957	-0.05909230783483643	0.48868880557840433	0.8343489760189275
SPATC1	1.0666135072065825	1.1256998151813122	-0.05908630797472969	0.3229469550459506	0.7369389732235123
GGA3	8.698465869784947	8.757527810765636	-0.05906194098068873	0.43085719798966493	0.7988161752812559
GSK3A	10.456922421303975	10.515955179774025	-0.05903275847004963	0.5471186900329778	0.8618740232575547
MPZL1	10.390001120281397	10.448989000209638	-0.058987879928240616	0.7367478199239406	0.9258660844917751
CLDN9	2.6255408710434622	2.684521908501934	-0.05898103745847161	0.8606022082156476	0.9654011343408299
LAMTOR4	12.29923124316138	12.358202327284564	-0.058971084123184525	0.6336118859144646	0.8914817418320635
RDH11	13.453846256970222	13.512809042320983	-0.05896278535076149	0.8684930695766705	0.9678147086294024
TARDBP	11.107693014590065	11.166628676527786	-0.058935661937720596	0.47617672959663093	0.8274933778066643
TM6SF1	6.510755357395191	6.569664305406264	-0.05890894801107294	0.6992472611967921	0.9143886781730436
KIF9	8.098470001937159	8.157306604451493	-0.05883660251433476	0.8724434691075097	0.968424480976776
ABHD12	10.31230846097203	10.371122757642013	-0.058814296669982724	0.6624664605387971	0.9035979013879998
SMG9	9.4415391778494	9.500336504439279	-0.05879732658987891	0.4792881926022565	0.8298123931621157
SPRR2F	0.35903806078596495	0.4177687813349214	-0.05873072054895645	0.7864391139149939	0.941473025873915
ZNF471	6.43383113951917	6.492477527560667	-0.05864638804149713	0.5404596746191069	0.8598629854252796
WARS	10.712308266315581	10.770898185569875	-0.058589919254293577	0.6193874175183626	0.8864662984553571
BPHL	8.503076434919397	8.561571792372625	-0.058495357453228536	0.4397155929459319	0.8035420809483556
AANAT	1.1688989455243306	1.2273746745657494	-0.058475729041418845	0.9280388911142782	0.9816148382491134
KRT34	0.4431078957944242	0.5015413942920957	-0.05843349849767143	0.9679823996743662	0.9917245422406367
ZNF529	6.971548205686115	7.029885857459825	-0.05833765177371042	0.8882759314739512	0.9724261399377014
CTPS1	8.849998997464805	8.908315068208823	-0.058316070744018234	0.9360163354256906	0.9836543277999236
DEFB4B	0.0	0.05831263549303391	-0.05831263549303391	0.947994306322858	0.9866768948880953
TRIM16L	7.501539979811951	7.559777262281301	-0.05823728246935023	0.6844441445496784	0.9096618813791683
UBXN6	11.801538164650529	11.859775366390842	-0.05823720174031344	0.7710460205508478	0.9352797473206367
ARSJ	6.913800062008585	6.972021558165819	-0.05822149615723404	0.7481262037274545	0.9290109383802265
WDR11	9.039996667385292	9.098200680769315	-0.0582040133840227	0.8019161333702214	0.9453972437168872
ZFAND2A	9.449230572588101	9.5074150596376	-0.0581844870494983	0.413454370173589	0.7895387427494394
PNP	8.823075558284929	8.881236521431958	-0.058160963147029676	0.9440002086230742	0.9860700773985334
TRAPPC9	8.423080184489567	8.481236847587436	-0.05815666309786849	0.5844527046680466	0.8747577792089467
PGAP2	9.887691749546256	9.945842630362398	-0.05815088081614128	0.3745015561304247	0.7672879221787934
FLVCR1	6.516121559522772	6.574270131604768	-0.058148572081996086	0.7216663654143372	0.9223149366263795
GAL3ST3	3.9485142849045998	4.006652905992809	-0.058138621088208886	0.6158531787832358	0.885094546401538
ZNF836	7.583841471249228	7.641915811132129	-0.058074339882900894	0.5338414360628403	0.8567430590039168
CYP2C8	2.724974716746726	2.7830036435867584	-0.05802892684003247	0.5338414360628403	0.8567430590039168
SAA1	7.770755376036031	7.828775605417225	-0.058020229381194	0.9280388911142782	0.9816148382491134
LMAN1L	9.22615072548338	9.284152481870366	-0.0580017563869859	0.5775772703036235	0.8719195330545085
ANKZF1	9.140768799909182	9.198763341352889	-0.05799454144370664	0.5045747843894581	0.8438306678880452
NGFRAP1	12.490000059247425	12.547977533624554	-0.05797747437712886	0.8803537218673507	0.9707557509474564
ACOT8	9.497691865251149	9.555393496668621	-0.057701631417472754	0.36645958329824546	0.7627385064031595
TLX1	0.25220221226427675	0.3098971787207359	-0.05769496645645916	0.7443271694578325	0.9283445014495306
VPS53	8.151537017339844	8.209213902515355	-0.057676885175510506	0.7443271694578325	0.9283445014495306
CDR2L	7.396150283806335	7.453815298262356	-0.05766501445602046	0.7941674936890287	0.9434073703649202
GTF3C5	9.895384767143055	9.953034712614802	-0.05764994547174673	0.3429863200225286	0.7479902838283189
KIF24	3.7139281110021822	3.7715200111737928	-0.05759190017161053	0.8606022082156476	0.9654011343408299
GNGT1	0.06706489603917828	0.12465018320942223	-0.05758528717024394	0.9719828368510578	0.9920282125493984
